Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Category_encoded,Item_encoded,Day,Week,Month,Year,Day of Month,Profit,First_Purchase_Date,Customer_Type
TXN_9738784,CUST_17,Food,Item_11_FOOD,20.0,2,40.0,Cash,In-Store,2023-05-23,1,4,24,Tuesday,21,May,2023,23,39.0,2022-01-01,Returning
TXN_3460199,CUST_23,Food,Item_14_FOOD,24.5,2,49.0,Digital Wallet,Online,2024-07-25,1,4,22,Thursday,30,July,2024,25,48.0,2022-01-02,Returning
TXN_1158381,CUST_24,Butchers,Item_20_BUT,36.5,5,182.5,Credit Card,Online,2022-12-26,1,2,21,Monday,52,December,2022,26,181.5,2022-01-01,Returning
TXN_4168865,CUST_11,Patisserie,Item_12_PAT,26.0,5,130.0,Cash,Online,2023-12-03,0,0,5,Sunday,48,December,2023,3,130.0,2022-01-01,Returning
TXN_1393018,CUST_01,Computers And Electric Accessories,Item_5_CEA,11.0,4,44.0,Credit Card,In-Store,2023-02-20,0,7,41,Monday,8,February,2023,20,44.0,2022-01-01,Returning
TXN_6100931,CUST_15,Electric Household Essentials,Item_17_EHE,29.0,1,29.0,Cash,Online,2022-04-28,1,6,118,Thursday,17,April,2022,28,28.0,2022-01-01,Returning
TXN_3020241,CUST_23,Electric Household Essentials,Item_17_EHE,29.0,5,145.0,Digital Wallet,In-Store,2024-11-21,1,6,118,Thursday,47,November,2024,21,144.0,2022-01-02,Returning
TXN_9386058,CUST_25,Electric Household Essentials,Item_9_EHE,17.0,8,136.0,Digital Wallet,In-Store,2022-06-18,1,6,171,Saturday,24,June,2022,18,135.0,2022-01-03,Returning
TXN_6091754,CUST_05,Computers And Electric Accessories,Item_12_CEA,21.5,3,64.5,Credit Card,In-Store,2024-06-03,0,7,154,Monday,23,June,2024,3,64.5,2022-01-03,Returning
TXN_5261605,CUST_02,Patisserie,Item_14_PAT,24.5,2,49.0,Cash,In-Store,2023-12-15,1,0,51,Friday,50,December,2023,15,48.0,2022-01-17,Returning
TXN_1610493,CUST_11,Electric Household Essentials,Item_8_EHE,23.0,1,23.0,Cash,Online,2023-01-26,1,6,81,Thursday,4,January,2023,26,22.0,2022-01-01,Returning
TXN_2126258,CUST_06,Milk Products,Item_19_MILK,32.0,9,288.0,Credit Card,In-Store,2023-11-17,1,1,42,Friday,46,November,2023,17,287.0,2022-01-01,Returning
TXN_8655514,CUST_04,Computers And Electric Accessories,Item_5_CEA,11.0,2,22.0,Cash,Online,2022-04-16,1,7,41,Saturday,15,April,2022,16,21.0,2022-01-02,Returning
TXN_6852237,CUST_02,Patisserie,Item_12_PAT,23.0,1,23.0,Credit Card,In-Store,2023-08-29,1,0,5,Tuesday,35,August,2023,29,22.0,2022-01-17,Returning
TXN_9969248,CUST_02,Butchers,Item_22_BUT,36.5,2,73.0,Digital Wallet,Online,2023-05-12,1,2,9,Friday,19,May,2023,12,72.0,2022-01-17,Returning
TXN_5855475,CUST_08,Furniture,Item_15_FUR,26.0,4,104.0,Digital Wallet,Online,2023-07-13,1,5,128,Thursday,28,July,2023,13,103.0,2022-01-03,Returning
TXN_4452577,CUST_16,Electric Household Essentials,Item_8_EHE,23.0,4,92.0,Digital Wallet,Online,2022-02-13,1,6,81,Sunday,6,February,2022,13,91.0,2022-01-01,Returning
TXN_9248541,CUST_16,Furniture,Item_25_FUR,41.0,1,41.0,Credit Card,Online,2024-10-17,1,5,7,Thursday,42,October,2024,17,40.0,2022-01-01,Returning
TXN_8016362,CUST_03,Electric Household Essentials,Item_8_EHE,23.0,6,138.0,Cash,Online,2022-08-18,1,6,81,Thursday,33,August,2022,18,137.0,2022-01-08,Returning
TXN_5493009,CUST_10,Food,Item_12_FOOD,21.5,8,172.0,Credit Card,Online,2022-01-17,1,4,37,Monday,3,January,2022,17,171.0,2022-01-02,Returning
TXN_3849865,CUST_01,Furniture,Item_12_FUR,21.5,7,150.5,Cash,Online,2024-01-03,1,5,161,Wednesday,1,January,2024,3,149.5,2022-01-01,Returning
TXN_3589576,CUST_18,Furniture,Item_15_FUR,26.0,6,156.0,Digital Wallet,Online,2023-10-20,1,5,128,Friday,42,October,2023,20,155.0,2022-01-02,Returning
TXN_4426046,CUST_10,Butchers,Item_20_BUT,38.0,3,114.0,Cash,Online,2024-02-16,0,2,21,Friday,7,February,2024,16,114.0,2022-01-02,Returning
TXN_3731691,CUST_18,Patisserie,Item_14_PAT,24.5,4,98.0,Credit Card,Online,2023-03-30,1,0,51,Thursday,13,March,2023,30,97.0,2022-01-02,Returning
TXN_4290252,CUST_21,Furniture,Item_6_FUR,12.5,7,87.5,Cash,In-Store,2023-06-17,1,5,158,Saturday,24,June,2023,17,86.5,2022-01-05,Returning
TXN_9964153,CUST_07,Patisserie,Item_25_PAT,41.0,2,82.0,Cash,Online,2023-05-29,0,0,60,Monday,22,May,2023,29,82.0,2022-01-04,Returning
TXN_1366912,CUST_17,Butchers,Item_7_BUT,14.0,9,126.0,Credit Card,In-Store,2023-05-19,1,2,112,Friday,20,May,2023,19,125.0,2022-01-01,Returning
TXN_6204485,CUST_08,Beverages,Item_8_BEV,15.5,7,108.5,Credit Card,Online,2022-12-29,1,3,35,Thursday,52,December,2022,29,107.5,2022-01-03,Returning
TXN_1013045,CUST_11,Computers And Electric Accessories,Item_19_CEA,32.0,4,128.0,Cash,In-Store,2023-07-11,1,7,78,Tuesday,28,July,2023,11,127.0,2022-01-01,Returning
TXN_4720711,CUST_07,Beverages,Item_25_BEV,41.0,2,82.0,Digital Wallet,Online,2024-07-15,1,3,27,Monday,29,July,2024,15,81.0,2022-01-04,Returning
TXN_9767779,CUST_03,Computers And Electric Accessories,Item_19_CEA,29.0,6,174.0,Cash,In-Store,2022-08-03,1,7,78,Wednesday,31,August,2022,3,173.0,2022-01-08,Returning
TXN_6514016,CUST_22,Electric Household Essentials,Item_15_EHE,26.0,6,156.0,Cash,Online,2023-12-16,1,6,155,Saturday,50,December,2023,16,155.0,2022-01-01,Returning
TXN_7694067,CUST_25,Beverages,Item_20_BEV,33.5,3,100.5,Credit Card,Online,2024-12-01,1,3,85,Sunday,48,December,2024,1,99.5,2022-01-03,Returning
TXN_2645782,CUST_06,Patisserie,Item_1_PAT,5.0,10,50.0,Digital Wallet,Online,2023-05-17,0,0,53,Wednesday,20,May,2023,17,50.0,2022-01-01,Returning
TXN_8585525,CUST_18,Food,Item_4_FOOD,9.5,6,57.0,Digital Wallet,In-Store,2022-02-01,1,4,65,Tuesday,5,February,2022,1,56.0,2022-01-02,Returning
TXN_3049823,CUST_02,Butchers,Item_4_BUT,9.5,6,57.0,Digital Wallet,In-Store,2022-09-16,1,2,184,Friday,37,September,2022,16,56.0,2022-01-17,Returning
TXN_9579985,CUST_11,Furniture,Item_11_FUR,20.0,8,160.0,Digital Wallet,In-Store,2022-02-23,1,5,59,Wednesday,8,February,2022,23,159.0,2022-01-01,Returning
TXN_1440154,CUST_08,Computers And Electric Accessories,Item_20_CEA,33.5,7,234.5,Digital Wallet,Online,2024-02-25,1,7,57,Sunday,8,February,2024,25,233.5,2022-01-03,Returning
TXN_8434417,CUST_03,Food,Item_20_FOOD,33.5,7,234.5,Credit Card,Online,2022-11-20,0,4,58,Sunday,46,November,2022,20,234.5,2022-01-08,Returning
TXN_6817577,CUST_08,Computers And Electric Accessories,Item_2_CEA,6.5,1,6.5,Credit Card,Online,2024-03-14,1,7,91,Thursday,11,March,2024,14,5.5,2022-01-03,Returning
TXN_5513986,CUST_13,Furniture,Item_15_FUR,26.0,1,26.0,Digital Wallet,Online,2024-08-08,1,5,128,Thursday,32,August,2024,8,25.0,2022-01-04,Returning
TXN_2043131,CUST_14,Food,Item_24_FOOD,39.5,4,158.0,Credit Card,Online,2022-06-24,1,4,86,Friday,25,June,2022,24,157.0,2022-01-07,Returning
TXN_9171710,CUST_23,Butchers,Item_4_BUT,9.5,10,95.0,Cash,Online,2024-07-02,0,2,184,Tuesday,27,July,2024,2,95.0,2022-01-02,Returning
TXN_7844000,CUST_24,Butchers,Item_12_BUT,21.5,4,86.0,Digital Wallet,Online,2022-05-10,1,2,2,Tuesday,19,May,2022,10,85.0,2022-01-01,Returning
TXN_3006943,CUST_10,Butchers,Item_5_BUT,11.0,3,33.0,Cash,Online,2023-07-17,0,2,144,Monday,29,July,2023,17,33.0,2022-01-02,Returning
TXN_3254667,CUST_19,Milk Products,Item_24_MILK,39.5,4,158.0,Digital Wallet,In-Store,2023-02-18,1,1,90,Saturday,7,February,2023,18,157.0,2022-01-01,Returning
TXN_9341596,CUST_22,Beverages,Item_8_BEV,15.5,8,124.0,Credit Card,Online,2024-05-28,1,3,35,Tuesday,22,May,2024,28,123.0,2022-01-01,Returning
TXN_4327164,CUST_23,Computers And Electric Accessories,Item_13_CEA,23.0,9,207.0,Cash,In-Store,2024-09-04,1,7,96,Wednesday,36,September,2024,4,206.0,2022-01-02,Returning
TXN_2475853,CUST_05,Furniture,Item_5_FUR,11.0,5,55.0,Credit Card,Online,2024-12-29,1,5,76,Sunday,52,December,2024,29,54.0,2022-01-03,Returning
TXN_4286038,CUST_05,Milk Products,Item_19_MILK,32.0,5,160.0,Digital Wallet,Online,2024-11-26,1,1,42,Tuesday,48,November,2024,26,159.0,2022-01-03,Returning
TXN_8549366,CUST_03,Food,Item_14_FOOD,24.5,3,73.5,Digital Wallet,In-Store,2023-08-03,0,4,22,Thursday,31,August,2023,3,73.5,2022-01-08,Returning
TXN_1448668,CUST_24,Milk Products,Item_9_MILK,17.0,4,68.0,Credit Card,In-Store,2023-11-14,0,1,136,Tuesday,46,November,2023,14,68.0,2022-01-01,Returning
TXN_9722290,CUST_19,Patisserie,Item_9_PAT,17.0,9,153.0,Cash,In-Store,2024-12-05,0,0,139,Thursday,49,December,2024,5,153.0,2022-01-01,Returning
TXN_7169670,CUST_13,Food,Item_12_FOOD,21.5,7,150.5,Digital Wallet,In-Store,2023-11-21,1,4,37,Tuesday,47,November,2023,21,149.5,2022-01-04,Returning
TXN_4559771,CUST_16,Electric Household Essentials,Item_23_EHE,38.0,5,190.0,Cash,In-Store,2022-07-29,1,6,111,Friday,30,July,2022,29,189.0,2022-01-01,Returning
TXN_2010228,CUST_17,Food,Item_14_FOOD,23.0,4,92.0,Digital Wallet,In-Store,2025-01-06,1,4,22,Monday,2,January,2025,6,91.0,2022-01-01,Returning
TXN_4383123,CUST_13,Patisserie,Item_1_PAT,5.0,5,25.0,Digital Wallet,In-Store,2022-04-17,0,0,53,Sunday,15,April,2022,17,25.0,2022-01-04,Returning
TXN_2682726,CUST_01,Electric Household Essentials,Item_14_EHE,24.5,9,220.5,Cash,In-Store,2023-12-01,1,6,197,Friday,48,December,2023,1,219.5,2022-01-01,Returning
TXN_9959673,CUST_06,Electric Household Essentials,Item_17_EHE,29.0,6,174.0,Credit Card,Online,2023-05-05,1,6,118,Friday,18,May,2023,5,173.0,2022-01-01,Returning
TXN_7384527,CUST_21,Food,Item_17_FOOD,29.0,2,58.0,Digital Wallet,Online,2023-06-08,0,4,137,Thursday,23,June,2023,8,58.0,2022-01-05,Returning
TXN_1642674,CUST_14,Beverages,Item_17_BEV,29.0,10,290.0,Digital Wallet,Online,2022-11-22,1,3,147,Tuesday,47,November,2022,22,289.0,2022-01-07,Returning
TXN_8987229,CUST_13,Patisserie,Item_8_PAT,15.5,7,108.5,Cash,Online,2022-11-05,1,0,142,Saturday,44,November,2022,5,107.5,2022-01-04,Returning
TXN_4230848,CUST_08,Beverages,Item_2_BEV,6.5,5,32.5,Cash,In-Store,2022-06-29,1,3,14,Wednesday,26,June,2022,29,31.5,2022-01-03,Returning
TXN_8756884,CUST_07,Patisserie,Item_5_PAT,11.0,7,77.0,Credit Card,In-Store,2023-07-11,1,0,156,Tuesday,28,July,2023,11,76.0,2022-01-04,Returning
TXN_5741074,CUST_11,Electric Household Essentials,Item_22_EHE,36.5,6,219.0,Cash,In-Store,2023-01-31,1,6,116,Tuesday,5,January,2023,31,218.0,2022-01-01,Returning
TXN_7156790,CUST_10,Food,Item_14_FOOD,23.0,4,92.0,Digital Wallet,Online,2022-11-24,1,4,22,Thursday,47,November,2022,24,91.0,2022-01-02,Returning
TXN_2029611,CUST_15,Patisserie,Item_13_PAT,23.0,8,184.0,Cash,In-Store,2024-05-27,1,0,117,Monday,22,May,2024,27,183.0,2022-01-01,Returning
TXN_7804471,CUST_22,Furniture,Item_2_FUR,6.5,6,39.0,Credit Card,In-Store,2022-07-16,0,5,98,Saturday,28,July,2022,16,39.0,2022-01-01,Returning
TXN_1541024,CUST_22,Beverages,Item_11_BEV,20.0,5,100.0,Credit Card,In-Store,2024-05-13,1,3,30,Monday,20,May,2024,13,99.0,2022-01-01,Returning
TXN_4411160,CUST_17,Computers And Electric Accessories,Item_13_CEA,23.0,1,23.0,Cash,In-Store,2024-05-29,1,7,96,Wednesday,22,May,2024,29,22.0,2022-01-01,Returning
TXN_9090898,CUST_15,Computers And Electric Accessories,Item_12_CEA,21.5,2,43.0,Credit Card,Online,2023-05-18,0,7,154,Thursday,20,May,2023,18,43.0,2022-01-01,Returning
TXN_1743677,CUST_06,Food,Item_9_FOOD,17.0,6,102.0,Cash,Online,2024-12-21,1,4,77,Saturday,51,December,2024,21,101.0,2022-01-01,Returning
TXN_1591772,CUST_18,Computers And Electric Accessories,Item_13_CEA,23.0,8,184.0,Cash,In-Store,2024-06-09,1,7,96,Sunday,23,June,2024,9,183.0,2022-01-02,Returning
TXN_7246929,CUST_24,Computers And Electric Accessories,Item_19_CEA,32.0,8,256.0,Cash,Online,2023-07-21,1,7,78,Friday,29,July,2023,21,255.0,2022-01-01,Returning
TXN_4787658,CUST_25,Food,Item_21_FOOD,35.0,9,315.0,Digital Wallet,In-Store,2023-10-05,0,4,187,Thursday,40,October,2023,5,315.0,2022-01-03,Returning
TXN_8424225,CUST_08,Milk Products,Item_22_MILK,36.5,9,328.5,Digital Wallet,In-Store,2022-05-28,1,1,145,Saturday,21,May,2022,28,327.5,2022-01-03,Returning
TXN_8197313,CUST_22,Computers And Electric Accessories,Item_14_CEA,24.5,4,98.0,Digital Wallet,In-Store,2022-11-20,0,7,103,Sunday,46,November,2022,20,98.0,2022-01-01,Returning
TXN_3599152,CUST_03,Furniture,Item_1_FUR,5.0,7,35.0,Digital Wallet,In-Store,2022-03-29,0,5,93,Tuesday,13,March,2022,29,35.0,2022-01-08,Returning
TXN_7026911,CUST_23,Patisserie,Item_12_PAT,23.0,8,184.0,Credit Card,In-Store,2022-12-23,1,0,5,Friday,51,December,2022,23,183.0,2022-01-02,Returning
TXN_1702959,CUST_03,Butchers,Item_20_BUT,23.0,10,230.0,Cash,In-Store,2022-02-22,0,2,21,Tuesday,8,February,2022,22,230.0,2022-01-08,Returning
TXN_4910983,CUST_13,Furniture,Item_25_FUR,41.0,9,369.0,Credit Card,In-Store,2023-04-04,0,5,7,Tuesday,14,April,2023,4,369.0,2022-01-04,Returning
TXN_5939344,CUST_10,Milk Products,Item_22_MILK,36.5,7,255.5,Credit Card,Online,2022-01-24,1,1,145,Monday,4,January,2022,24,254.5,2022-01-02,Returning
TXN_3888352,CUST_20,Milk Products,Item_11_MILK,20.0,4,80.0,Cash,In-Store,2024-06-25,1,1,95,Tuesday,26,June,2024,25,79.0,2022-01-03,Returning
TXN_6707919,CUST_04,Butchers,Item_2_BUT,6.5,10,65.0,Credit Card,In-Store,2024-09-29,0,2,50,Sunday,39,September,2024,29,65.0,2022-01-02,Returning
TXN_9518234,CUST_12,Beverages,Item_20_BEV,33.5,5,167.5,Credit Card,In-Store,2022-04-30,0,3,85,Saturday,17,April,2022,30,167.5,2022-01-01,Returning
TXN_3019755,CUST_05,Computers And Electric Accessories,Item_22_CEA,36.5,2,73.0,Credit Card,In-Store,2022-05-01,0,7,48,Sunday,17,May,2022,1,73.0,2022-01-03,Returning
TXN_4473345,CUST_22,Milk Products,Item_19_MILK,32.0,9,288.0,Credit Card,Online,2023-01-15,0,1,42,Sunday,2,January,2023,15,288.0,2022-01-01,Returning
TXN_9971279,CUST_18,Patisserie,Item_1_PAT,5.0,6,30.0,Credit Card,In-Store,2023-06-14,1,0,53,Wednesday,24,June,2023,14,29.0,2022-01-02,Returning
TXN_9265726,CUST_21,Food,Item_18_FOOD,30.5,3,91.5,Digital Wallet,In-Store,2022-11-19,1,4,52,Saturday,46,November,2022,19,90.5,2022-01-05,Returning
TXN_6207869,CUST_08,Patisserie,Item_11_PAT,20.0,8,160.0,Credit Card,Online,2023-10-02,1,0,39,Monday,40,October,2023,2,159.0,2022-01-03,Returning
TXN_3340219,CUST_13,Furniture,Item_9_FUR,17.0,4,68.0,Cash,Online,2023-05-09,0,5,153,Tuesday,19,May,2023,9,68.0,2022-01-04,Returning
TXN_1170854,CUST_03,Patisserie,Item_10_PAT,18.5,7,129.5,Cash,In-Store,2022-04-04,1,0,0,Monday,14,April,2022,4,128.5,2022-01-08,Returning
TXN_1746192,CUST_24,Electric Household Essentials,Item_8_EHE,15.5,4,62.0,Cash,In-Store,2022-07-30,0,6,81,Saturday,30,July,2022,30,62.0,2022-01-01,Returning
TXN_9699592,CUST_24,Furniture,Item_21_FUR,35.0,5,175.0,Credit Card,In-Store,2023-04-02,0,5,62,Sunday,13,April,2023,2,175.0,2022-01-01,Returning
TXN_2034268,CUST_11,Computers And Electric Accessories,Item_2_CEA,6.5,1,6.5,Cash,Online,2024-11-28,0,7,91,Thursday,48,November,2024,28,6.5,2022-01-01,Returning
TXN_4373645,CUST_11,Patisserie,Item_24_PAT,39.5,8,316.0,Credit Card,In-Store,2022-06-26,1,0,13,Sunday,25,June,2022,26,315.0,2022-01-01,Returning
TXN_5826237,CUST_08,Furniture,Item_2_FUR,6.5,9,58.5,Credit Card,In-Store,2024-09-21,1,5,98,Saturday,38,September,2024,21,57.5,2022-01-03,Returning
TXN_6097303,CUST_10,Food,Item_14_FOOD,24.5,4,98.0,Cash,In-Store,2022-03-14,1,4,22,Monday,11,March,2022,14,97.0,2022-01-02,Returning
TXN_1456719,CUST_03,Furniture,Item_19_FUR,32.0,2,64.0,Cash,Online,2022-10-25,1,5,178,Tuesday,43,October,2022,25,63.0,2022-01-08,Returning
TXN_8648358,CUST_16,Milk Products,Item_8_MILK,15.5,8,124.0,Digital Wallet,Online,2022-01-09,0,1,64,Sunday,1,January,2022,9,124.0,2022-01-01,Returning
TXN_9515774,CUST_15,Milk Products,Item_3_MILK,8.0,5,40.0,Credit Card,In-Store,2024-09-20,1,1,94,Friday,38,September,2024,20,39.0,2022-01-01,Returning
TXN_1495979,CUST_05,Patisserie,Item_12_PAT,21.5,3,64.5,Digital Wallet,In-Store,2023-01-16,0,0,5,Monday,3,January,2023,16,64.5,2022-01-03,Returning
TXN_5568041,CUST_13,Butchers,Item_16_BUT,27.5,10,275.0,Cash,In-Store,2022-01-22,1,2,40,Saturday,3,January,2022,22,274.0,2022-01-04,Returning
TXN_4702504,CUST_14,Butchers,Item_22_BUT,36.5,5,182.5,Cash,In-Store,2024-01-19,1,2,9,Friday,3,January,2024,19,181.5,2022-01-07,Returning
TXN_1949455,CUST_25,Furniture,Item_25_FUR,41.0,3,123.0,Digital Wallet,Online,2022-01-23,1,5,7,Sunday,3,January,2022,23,122.0,2022-01-03,Returning
TXN_3720200,CUST_11,Butchers,Item_24_BUT,39.5,4,158.0,Credit Card,In-Store,2022-05-17,1,2,34,Tuesday,20,May,2022,17,157.0,2022-01-01,Returning
TXN_1732114,CUST_11,Milk Products,Item_13_MILK,23.0,5,115.0,Credit Card,Online,2022-06-14,0,1,143,Tuesday,24,June,2022,14,115.0,2022-01-01,Returning
TXN_1609606,CUST_17,Butchers,Item_22_BUT,36.5,6,219.0,Cash,In-Store,2022-02-28,1,2,9,Monday,9,February,2022,28,218.0,2022-01-01,Returning
TXN_9038096,CUST_25,Electric Household Essentials,Item_8_EHE,23.0,5,115.0,Credit Card,Online,2024-05-08,0,6,81,Wednesday,19,May,2024,8,115.0,2022-01-03,Returning
TXN_2171581,CUST_15,Electric Household Essentials,Item_20_EHE,33.5,1,33.5,Digital Wallet,In-Store,2024-05-31,0,6,109,Friday,22,May,2024,31,33.5,2022-01-01,Returning
TXN_4538911,CUST_10,Computers And Electric Accessories,Item_19_CEA,32.0,7,224.0,Cash,Online,2024-03-01,1,7,78,Friday,9,March,2024,1,223.0,2022-01-02,Returning
TXN_1007510,CUST_14,Beverages,Item_21_BEV,35.0,5,175.0,Cash,In-Store,2022-10-03,0,3,99,Monday,40,October,2022,3,175.0,2022-01-07,Returning
TXN_3880353,CUST_10,Beverages,Item_2_BEV,6.5,8,52.0,Cash,Online,2024-06-06,1,3,14,Thursday,23,June,2024,6,51.0,2022-01-02,Returning
TXN_3409638,CUST_22,Computers And Electric Accessories,Item_7_CEA,14.0,1,14.0,Credit Card,In-Store,2022-09-29,0,7,69,Thursday,39,September,2022,29,14.0,2022-01-01,Returning
TXN_1858997,CUST_08,Patisserie,Item_13_PAT,23.0,6,138.0,Digital Wallet,In-Store,2022-10-01,1,0,117,Saturday,39,October,2022,1,137.0,2022-01-03,Returning
TXN_6500900,CUST_08,Patisserie,Item_1_PAT,5.0,4,20.0,Digital Wallet,Online,2022-06-22,1,0,53,Wednesday,25,June,2022,22,19.0,2022-01-03,Returning
TXN_2156079,CUST_07,Milk Products,Item_16_MILK,27.5,10,275.0,Digital Wallet,In-Store,2022-10-16,1,1,11,Sunday,41,October,2022,16,274.0,2022-01-04,Returning
TXN_6102791,CUST_02,Furniture,Item_25_FUR,33.5,4,134.0,Credit Card,In-Store,2022-04-05,0,5,7,Tuesday,14,April,2022,5,134.0,2022-01-17,Returning
TXN_4565043,CUST_09,Furniture,Item_24_FUR,39.5,1,39.5,Credit Card,Online,2023-08-29,1,5,63,Tuesday,35,August,2023,29,38.5,2022-01-03,Returning
TXN_6006069,CUST_20,Furniture,Item_5_FUR,11.0,1,11.0,Digital Wallet,In-Store,2022-01-29,1,5,76,Saturday,4,January,2022,29,10.0,2022-01-03,Returning
TXN_4399558,CUST_02,Milk Products,Item_23_MILK,38.0,5,190.0,Digital Wallet,In-Store,2023-08-16,0,1,82,Wednesday,33,August,2023,16,190.0,2022-01-17,Returning
TXN_7907095,CUST_17,Milk Products,Item_6_MILK,12.5,2,25.0,Cash,Online,2022-01-22,1,1,46,Saturday,3,January,2022,22,24.0,2022-01-01,Returning
TXN_3958510,CUST_10,Patisserie,Item_12_PAT,21.5,3,64.5,Credit Card,Online,2023-09-13,1,0,5,Wednesday,37,September,2023,13,63.5,2022-01-02,Returning
TXN_9413220,CUST_09,Beverages,Item_9_BEV,17.0,7,119.0,Cash,Online,2022-02-16,0,3,180,Wednesday,7,February,2022,16,119.0,2022-01-03,Returning
TXN_6798190,CUST_17,Food,Item_11_FOOD,20.0,6,120.0,Credit Card,In-Store,2022-10-31,0,4,24,Monday,44,October,2022,31,120.0,2022-01-01,Returning
TXN_2018105,CUST_13,Computers And Electric Accessories,Item_19_CEA,23.0,10,230.0,Credit Card,In-Store,2023-10-07,0,7,78,Saturday,40,October,2023,7,230.0,2022-01-04,Returning
TXN_4489216,CUST_21,Furniture,Item_18_FUR,30.5,2,61.0,Cash,Online,2025-01-08,1,5,182,Wednesday,2,January,2025,8,60.0,2022-01-05,Returning
TXN_5218835,CUST_05,Butchers,Item_18_BUT,30.5,10,305.0,Cash,Online,2022-12-02,1,2,92,Friday,48,December,2022,2,304.0,2022-01-03,Returning
TXN_6403470,CUST_13,Computers And Electric Accessories,Item_12_CEA,21.5,1,21.5,Cash,In-Store,2022-06-03,0,7,154,Friday,22,June,2022,3,21.5,2022-01-04,Returning
TXN_2087965,CUST_25,Milk Products,Item_11_MILK,20.0,2,40.0,Digital Wallet,In-Store,2022-06-15,0,1,95,Wednesday,24,June,2022,15,40.0,2022-01-03,Returning
TXN_1058643,CUST_23,Food,Item_14_FOOD,23.0,2,46.0,Digital Wallet,In-Store,2024-10-01,0,4,22,Tuesday,40,October,2024,1,46.0,2022-01-02,Returning
TXN_6363608,CUST_15,Patisserie,Item_18_PAT,30.5,7,213.5,Credit Card,Online,2022-09-24,1,0,192,Saturday,38,September,2022,24,212.5,2022-01-01,Returning
TXN_6211037,CUST_20,Patisserie,Item_12_PAT,23.0,7,161.0,Digital Wallet,In-Store,2024-07-24,0,0,5,Wednesday,30,July,2024,24,161.0,2022-01-03,Returning
TXN_9856856,CUST_17,Furniture,Item_15_FUR,26.0,9,234.0,Digital Wallet,In-Store,2024-04-25,1,5,128,Thursday,17,April,2024,25,233.0,2022-01-01,Returning
TXN_7415874,CUST_19,Electric Household Essentials,Item_8_EHE,6.5,7,45.5,Cash,Online,2022-12-20,1,6,81,Tuesday,51,December,2022,20,44.5,2022-01-01,Returning
TXN_1746209,CUST_20,Furniture,Item_8_FUR,15.5,8,124.0,Cash,In-Store,2022-08-18,0,5,100,Thursday,33,August,2022,18,124.0,2022-01-03,Returning
TXN_4129646,CUST_25,Beverages,Item_8_BEV,15.5,7,108.5,Cash,In-Store,2022-08-30,1,3,35,Tuesday,35,August,2022,30,107.5,2022-01-03,Returning
TXN_3079892,CUST_03,Food,Item_12_FOOD,21.5,8,172.0,Cash,In-Store,2022-08-01,1,4,37,Monday,31,August,2022,1,171.0,2022-01-08,Returning
TXN_2731981,CUST_05,Butchers,Item_3_BUT,8.0,8,64.0,Credit Card,Online,2024-10-06,1,2,10,Sunday,40,October,2024,6,63.0,2022-01-03,Returning
TXN_3388920,CUST_04,Patisserie,Item_1_PAT,5.0,4,20.0,Digital Wallet,Online,2022-12-25,0,0,53,Sunday,51,December,2022,25,20.0,2022-01-02,Returning
TXN_5308673,CUST_14,Butchers,Item_4_BUT,9.5,2,19.0,Credit Card,In-Store,2022-03-21,1,2,184,Monday,12,March,2022,21,18.0,2022-01-07,Returning
TXN_8669054,CUST_24,Milk Products,Item_6_MILK,12.5,7,87.5,Digital Wallet,In-Store,2022-08-28,1,1,46,Sunday,34,August,2022,28,86.5,2022-01-01,Returning
TXN_5672977,CUST_18,Milk Products,Item_6_MILK,12.5,9,112.5,Credit Card,In-Store,2024-12-22,1,1,46,Sunday,51,December,2024,22,111.5,2022-01-02,Returning
TXN_4872092,CUST_23,Electric Household Essentials,Item_8_EHE,23.0,3,69.0,Cash,In-Store,2024-11-02,1,6,81,Saturday,44,November,2024,2,68.0,2022-01-02,Returning
TXN_1709660,CUST_18,Electric Household Essentials,Item_8_EHE,15.5,1,15.5,Credit Card,In-Store,2024-06-19,1,6,81,Wednesday,25,June,2024,19,14.5,2022-01-02,Returning
TXN_4436938,CUST_12,Furniture,Item_15_FUR,26.0,9,234.0,Cash,In-Store,2023-05-18,0,5,128,Thursday,20,May,2023,18,234.0,2022-01-01,Returning
TXN_2494353,CUST_14,Electric Household Essentials,Item_13_EHE,23.0,5,115.0,Credit Card,Online,2023-11-03,1,6,16,Friday,44,November,2023,3,114.0,2022-01-07,Returning
TXN_1753755,CUST_04,Electric Household Essentials,Item_12_EHE,21.5,10,215.0,Cash,In-Store,2022-11-22,0,6,115,Tuesday,47,November,2022,22,215.0,2022-01-02,Returning
TXN_4704137,CUST_03,Food,Item_6_FOOD,12.5,6,75.0,Credit Card,In-Store,2024-07-13,0,4,4,Saturday,28,July,2024,13,75.0,2022-01-08,Returning
TXN_1207822,CUST_03,Food,Item_14_FOOD,24.5,1,24.5,Cash,Online,2023-05-26,1,4,22,Friday,21,May,2023,26,23.5,2022-01-08,Returning
TXN_2271263,CUST_25,Milk Products,Item_19_MILK,32.0,9,288.0,Digital Wallet,Online,2022-09-13,1,1,42,Tuesday,37,September,2022,13,287.0,2022-01-03,Returning
